date,ridership Barrie ALLANDALE WATERFRONT GO,ridership Barrie AURORA GO,ridership Barrie BARRIE SOUTH GO,ridership Barrie BRADFORD GO,ridership Barrie KING CITY GO,ridership Barrie MAPLE GO,ridership Barrie RUTHERFORD GO,ridership Barrie UNION STATION,ridership Kitchener BRAMALEA GO,ridership Kitchener GEORGETOWN GO,ridership Kitchener GUELPH CENTRAL GO,ridership Kitchener KITCHENER GO,ridership Kitchener LONDON VIA,ridership Kitchener MALTON GO,ridership Kitchener MOUNT PLEASANT GO,ridership Kitchener UNION STATION,ridership Lakeshore East AJAX GO,ridership Lakeshore East ALDERSHOT GO,ridership Lakeshore East BURLINGTON GO,ridership Lakeshore East DURHAM COLLEGE OSHAWA GO,ridership Lakeshore East GUILDWOOD GO,ridership Lakeshore East NIAGARA FALLS GO (VIA STATION),ridership Lakeshore East OAKVILLE GO,ridership Lakeshore East OSHAWA GO,ridership Lakeshore East PICKERING GO,ridership Lakeshore East PICKERING SOUTH,ridership Lakeshore East UNION STATION,ridership Lakeshore East WEST HARBOUR,ridership Lakeshore East WHITBY GO,ridership Lakeshore West ALDERSHOT GO,ridership Lakeshore West APPLEBY GO,ridership Lakeshore West BRONTE GO,ridership Lakeshore West BURLINGTON GO,ridership Lakeshore West CLARKSON GO,ridership Lakeshore West EXHIBITION GO,ridership Lakeshore West HAMILTON GO CENTRE,ridership Lakeshore West MIMICO GO,ridership Lakeshore West NIAGARA FALLS GO (VIA STATION),ridership Lakeshore West OAKVILLE GO,ridership Lakeshore West OSHAWA GO,ridership Lakeshore West PICKERING SOUTH,ridership Lakeshore West PORT CREDIT GO,ridership Lakeshore West ST. CATHARINES GO (VIA STATION),ridership Lakeshore West UNION STATION,ridership Lakeshore West WEST HARBOUR,ridership Lakeshore West WEST HARBOUR GO,ridership Milton LISGAR GO,ridership Milton MILTON GO,ridership Milton UNION STATION,ridership Richmond Hill BLOOMINGTON GO,ridership Richmond Hill GORMLEY GO,ridership Richmond Hill UNION STATION,ridership Stouffville MILLIKEN GO,ridership Stouffville MOUNT JOY GO,ridership Stouffville OLD ELM GO,ridership Stouffville STOUFFVILLE GO,ridership Stouffville UNION STATION,ridership Stouffville UNIONVILLE GO,total_train_trips Barrie ALLANDALE WATERFRONT GO,total_train_trips Barrie AURORA GO,total_train_trips Barrie BARRIE SOUTH GO,total_train_trips Barrie BRADFORD GO,total_train_trips Barrie KING CITY GO,total_train_trips Barrie MAPLE GO,total_train_trips Barrie RUTHERFORD GO,total_train_trips Barrie UNION STATION,total_train_trips Kitchener BRAMALEA GO,total_train_trips Kitchener GEORGETOWN GO,total_train_trips Kitchener GUELPH CENTRAL GO,total_train_trips Kitchener KITCHENER GO,total_train_trips Kitchener LONDON VIA,total_train_trips Kitchener MALTON GO,total_train_trips Kitchener MOUNT PLEASANT GO,total_train_trips Kitchener UNION STATION,total_train_trips Lakeshore East AJAX GO,total_train_trips Lakeshore East ALDERSHOT GO,total_train_trips Lakeshore East BURLINGTON GO,total_train_trips Lakeshore East DURHAM COLLEGE OSHAWA GO,total_train_trips Lakeshore East GUILDWOOD GO,total_train_trips Lakeshore East NIAGARA FALLS GO (VIA STATION),total_train_trips Lakeshore East OAKVILLE GO,total_train_trips Lakeshore East OSHAWA GO,total_train_trips Lakeshore East PICKERING GO,total_train_trips Lakeshore East PICKERING SOUTH,total_train_trips Lakeshore East UNION STATION,total_train_trips Lakeshore East WEST HARBOUR,total_train_trips Lakeshore East WHITBY GO,total_train_trips Lakeshore West ALDERSHOT GO,total_train_trips Lakeshore West APPLEBY GO,total_train_trips Lakeshore West BRONTE GO,total_train_trips Lakeshore West BURLINGTON GO,total_train_trips Lakeshore West CLARKSON GO,total_train_trips Lakeshore West EXHIBITION GO,total_train_trips Lakeshore West HAMILTON GO CENTRE,total_train_trips Lakeshore West MIMICO GO,total_train_trips Lakeshore West NIAGARA FALLS GO (VIA STATION),total_train_trips Lakeshore West OAKVILLE GO,total_train_trips Lakeshore West OSHAWA GO,total_train_trips Lakeshore West PICKERING SOUTH,total_train_trips Lakeshore West PORT CREDIT GO,total_train_trips Lakeshore West ST. CATHARINES GO (VIA STATION),total_train_trips Lakeshore West UNION STATION,total_train_trips Lakeshore West WEST HARBOUR,total_train_trips Lakeshore West WEST HARBOUR GO,total_train_trips Milton LISGAR GO,total_train_trips Milton MILTON GO,total_train_trips Milton UNION STATION,total_train_trips Richmond Hill BLOOMINGTON GO,total_train_trips Richmond Hill GORMLEY GO,total_train_trips Richmond Hill UNION STATION,total_train_trips Stouffville MILLIKEN GO,total_train_trips Stouffville MOUNT JOY GO,total_train_trips Stouffville OLD ELM GO,total_train_trips Stouffville STOUFFVILLE GO,total_train_trips Stouffville UNION STATION,total_train_trips Stouffville UNIONVILLE GO
2019-10-02,6523.0,544.0,,1169.0,,,,8028.0,905.0,1250.0,,5988.0,,,1322.0,8591.0,,,,,,,,17834.0,,1064.0,18248.0,,,8814.0,815.0,,1522.0,,,5458.0,42.0,,3469.0,,,,,22251.0,3239.0,,,10721.0,10248.0,,4194.0,4243.0,,297.0,6384.0,,6467.0,,7.0,8.0,,3.0,,,,18.0,4.0,2.0,,8.0,,,9.0,20.0,,,,,,,,62.0,,2.0,65.0,,,34.0,1.0,,2.0,,,4.0,1.0,,11.0,,,,,57.0,3.0,,,10.0,10.0,,5.0,7.0,,8.0,9.0,,17.0,
2019-10-03,6430.0,560.0,,1229.0,,,,7953.0,900.0,1282.0,,6016.0,,,1314.0,8628.0,,,,,,,,17809.0,,1108.0,18187.0,,,9585.0,808.0,,1444.0,,,4284.0,29.0,1129.0,3343.0,,,,,22594.0,3264.0,,,10703.0,10195.0,,4244.0,4170.0,,304.0,6180.0,,6454.0,,7.0,8.0,,3.0,,,,18.0,4.0,2.0,,8.0,,,9.0,20.0,,,,,,,,62.0,,2.0,63.0,,,33.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,,,,,54.0,3.0,,,10.0,10.0,,5.0,7.0,,7.0,8.0,,17.0,
2019-10-04,5514.0,530.0,,1020.0,,,,7081.0,828.0,1093.0,,5195.0,,,1180.0,7677.0,,,,,,,,16499.0,,969.0,16705.0,,,9994.0,641.0,,1251.0,,,3650.0,29.0,964.0,3159.0,,,,,20974.0,2755.0,,,9111.0,8574.0,,3596.0,3563.0,,299.0,5550.0,,5750.0,,7.0,8.0,,3.0,,,,18.0,4.0,2.0,,8.0,,,9.0,20.0,,,,,,,,61.0,,2.0,65.0,,,34.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,,,,,57.0,3.0,,,10.0,10.0,,5.0,7.0,,8.0,9.0,,17.0,
2019-10-05,696.0,572.0,,,,,,963.0,,,,,,,,,,,,,,,,6130.0,,,5291.0,,,9831.0,,,,,,,,313.0,,,,,,8514.0,,,,,,,,,,,,,,,5.0,8.0,,,,,,12.0,,,,,,,,,,,,,,,,37.0,,,37.0,,,27.0,,,,,,,,2.0,,,,,,35.0,,,,,,,,,,,,,,
2019-10-06,469.0,419.0,,,,,,622.0,,,,,,,,,,,,,,,,4399.0,,,3952.0,,,7217.0,,,,,,,,431.0,,,,,,6837.0,,,,,,,,,,,,,,,5.0,8.0,,,,,,12.0,,,,,,,,,,,,,,,,36.0,,,36.0,,,36.0,,,,,,,,4.0,,,,,,39.0,,,,,,,,,,,,,,
2019-10-07,6539.0,508.0,,1174.0,,,,8051.0,891.0,1298.0,,5912.0,,,1259.0,8453.0,,,,,,,,17390.0,,1061.0,17854.0,,,8714.0,797.0,,1459.0,,,4397.0,37.0,1114.0,3334.0,,,,,22007.0,3276.0,,,10586.0,10210.0,,4243.0,4278.0,,280.0,6375.0,,6551.0,,7.0,8.0,,3.0,,,,18.0,4.0,2.0,,8.0,,,9.0,19.0,,,,,,,,62.0,,2.0,65.0,,,34.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,,,,,57.0,3.0,,,10.0,10.0,,5.0,7.0,,7.0,9.0,,17.0,
2019-10-08,6651.0,542.0,,1221.0,,,,8253.0,971.0,1308.0,,5990.0,,,1281.0,8739.0,,,,,,,,17867.0,,1130.0,18373.0,,,8952.0,840.0,,1556.0,,,4510.0,37.0,1171.0,3515.0,,,,,22990.0,3408.0,,,11052.0,10561.0,,4271.0,4309.0,,290.0,6501.0,,6752.0,,7.0,8.0,,3.0,,,,18.0,4.0,2.0,,7.0,,,8.0,19.0,,,,,,,,56.0,,2.0,65.0,,,33.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,,,,,56.0,3.0,,,10.0,10.0,,5.0,7.0,,7.0,9.0,,17.0,
2019-10-09,6403.0,497.0,,1158.0,,,,7923.0,880.0,1252.0,,6019.0,,,1290.0,8573.0,,,,,,,,17968.0,,1066.0,18313.0,,,9372.0,835.0,,1424.0,,,4342.0,37.0,1145.0,3380.0,,,,,22836.0,3293.0,,,10800.0,10329.0,,4132.0,4123.0,,340.0,6352.0,,6566.0,,7.0,7.0,,3.0,,,,17.0,4.0,2.0,,8.0,,,9.0,20.0,,,,,,,,62.0,,2.0,65.0,,,34.0,1.0,,2.0,,,4.0,1.0,1.0,10.0,,,,,57.0,3.0,,,10.0,10.0,,5.0,7.0,,7.0,9.0,,17.0,
2019-10-10,6358.0,524.0,,1235.0,,,,8088.0,912.0,1317.0,,6025.0,,,1364.0,8695.0,,,,,,,,18135.0,,1042.0,18502.0,,,9693.0,764.0,,1489.0,,,3303.0,34.0,1132.0,3985.0,,,,,23109.0,3728.0,,,10752.0,10227.0,,4128.0,4140.0,,355.0,6380.0,,6515.0,,7.0,8.0,,3.0,,,,18.0,4.0,2.0,,8.0,,,9.0,20.0,,,,,,,,62.0,,2.0,65.0,,,33.0,1.0,,2.0,,,3.0,1.0,1.0,11.0,,,,,57.0,3.0,,,10.0,10.0,,5.0,7.0,,8.0,9.0,,17.0,
2019-10-11,4798.0,509.0,,972.0,,,,6950.0,738.0,956.0,,4711.0,,,1231.0,7348.0,,,,,,,,15248.0,,815.0,15769.0,,,9983.0,507.0,,1108.0,,,3793.0,22.0,,2829.0,,,,,20260.0,2253.0,,,7838.0,7119.0,,3107.0,3039.0,,352.0,4960.0,,5263.0,,7.0,8.0,,3.0,,,,18.0,4.0,2.0,,8.0,,,9.0,20.0,,,,,,,,62.0,,2.0,65.0,,,34.0,1.0,,2.0,,,4.0,1.0,,11.0,,,,,57.0,3.0,,,10.0,10.0,,5.0,7.0,,8.0,9.0,,17.0,
2019-10-12,476.0,357.0,,,,,,1229.0,,,,,,,,,,,,,,,,4241.0,,,4747.0,,,7396.0,,,,,,,,512.0,,,,,,8812.0,,,,,,,,,,,,,,,5.0,8.0,,,,,,12.0,,,,,,,,,,,,,,,,36.0,,,36.0,,,34.0,,,,,,,,4.0,,,,,,40.0,,,,,,,,,,,,,,
2019-10-13,565.0,394.0,,,,,,982.0,,,,,,,,,,,,,,,,4622.0,,,4597.0,,,7486.0,,,,,,,,668.0,,,,,,8096.0,,,,,,,,,,,,,,,4.0,8.0,,,,,,12.0,,,,,,,,,,,,,,,,36.0,,,36.0,,,34.0,,,,,,,,4.0,,,,,,40.0,,,,,,,,,,,,,,
2019-10-14,859.0,635.0,,,,,,622.0,,,,,,,,,,,,,,,,5150.0,,,3834.0,,,7049.0,,,,,,,,558.0,,,,,,5015.0,,,,,,,,,,,,,,,5.0,8.0,,,,,,12.0,,,,,,,,,,,,,,,,36.0,,,36.0,,,35.0,,,,,,,,4.0,,,,,,40.0,,,,,,,,,,,,,,
2019-10-15,6324.0,536.0,,1143.0,,,,7590.0,867.0,1262.0,,5865.0,,,1204.0,8090.0,,,,,,,,18103.0,,1079.0,18049.0,,,11260.0,819.0,,1423.0,,,4368.0,47.0,1104.0,3432.0,,,,,23649.0,3110.0,,,10420.0,9995.0,,4091.0,4125.0,,266.0,6155.0,,6250.0,,7.0,8.0,,3.0,,,,18.0,4.0,2.0,,8.0,,,9.0,19.0,,,,,,,,61.0,,2.0,65.0,,,32.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,,,,,57.0,3.0,,,10.0,10.0,,5.0,7.0,,5.0,9.0,,15.0,
2019-10-16,6067.0,441.0,,1112.0,,,,5931.0,879.0,1177.0,,5592.0,,,1097.0,8013.0,,,,,,,,16881.0,,938.0,17226.0,,,8464.0,789.0,,1413.0,,,4189.0,41.0,1073.0,3324.0,,,,,21470.0,3066.0,,,10123.0,9781.0,,3935.0,4327.0,,283.0,6101.0,,6269.0,,7.0,7.0,,3.0,,,,14.0,4.0,2.0,,8.0,,,9.0,20.0,,,,,,,,62.0,,2.0,65.0,,,34.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,,,,,55.0,3.0,,,10.0,10.0,,5.0,7.0,,8.0,9.0,,17.0,
2019-10-17,6126.0,492.0,,699.0,,,,7230.0,432.0,1194.0,,5865.0,,,1144.0,7827.0,,,,,,,,17180.0,,1038.0,17462.0,,,9046.0,707.0,,1428.0,,,4305.0,32.0,1098.0,3380.0,,,,,22088.0,3183.0,,,10230.0,9720.0,,4093.0,4087.0,,328.0,6131.0,,6212.0,,7.0,7.0,,2.0,,,,17.0,3.0,2.0,,8.0,,,9.0,20.0,,,,,,,,61.0,,2.0,64.0,,,34.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,,,,,56.0,3.0,,,10.0,10.0,,5.0,7.0,,8.0,9.0,,17.0,
2019-10-18,5233.0,510.0,,956.0,,,,6738.0,813.0,1013.0,,4924.0,,,1076.0,7266.0,,,,,,,,16275.0,,963.0,16103.0,,,9482.0,625.0,,1250.0,,,3585.0,37.0,915.0,3196.0,,,,,20349.0,2705.0,,,8743.0,8364.0,,3464.0,3458.0,,291.0,5363.0,,5503.0,,7.0,8.0,,3.0,,,,18.0,4.0,2.0,,8.0,,,9.0,20.0,,,,,,,,62.0,,2.0,65.0,,,32.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,,,,,55.0,3.0,,,10.0,10.0,,5.0,7.0,,8.0,9.0,,17.0,
2019-10-19,706.0,601.0,,,,,,1108.0,,,,,,,,,,,,,,,,6783.0,,,5770.0,,,11021.0,,,,,408.0,,,645.0,,,,,,10559.0,,,,,,,,,,,,,,,5.0,8.0,,,,,,12.0,,,,,,,,,,,,,,,,35.0,,,36.0,,,35.0,,,,,0.0,,,4.0,,,,,,39.0,,,,,,,,,,,,,,
2019-10-20,655.0,375.0,,,,,,812.0,,,,,,,,,,,,,,,,4352.0,,,3980.0,,,6636.0,,,,,,,,550.0,,,,,,6929.0,,,,,,,,,,,,,,,5.0,8.0,,,,,,12.0,,,,,,,,,,,,,,,,36.0,,,36.0,,,34.0,,,,,,,,4.0,,,,,,40.0,,,,,,,,,,,,,,
2019-10-21,6131.0,507.0,,1120.0,,,,7641.0,896.0,1257.0,,5672.0,,,1258.0,8383.0,,,,,,,,17310.0,,976.0,17344.0,,,8940.0,742.0,,1367.0,,,4294.0,41.0,1083.0,3341.0,,,,,21917.0,3135.0,,,10311.0,10236.0,,4013.0,4139.0,,311.0,6070.0,,6631.0,,7.0,8.0,,3.0,,,,18.0,4.0,2.0,,8.0,,,9.0,20.0,,,,,,,,62.0,,1.0,64.0,,,34.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,,,,,57.0,3.0,,,10.0,10.0,,5.0,7.0,,8.0,9.0,,17.0,
2019-10-22,6448.0,527.0,,1242.0,,,,8014.0,1304.0,4089.0,,27.0,,,3005.0,8195.0,,,,,,,,17428.0,,1067.0,17862.0,,,8869.0,804.0,,1403.0,,,4350.0,38.0,1154.0,3439.0,,,,,22228.0,3271.0,,,10642.0,10204.0,,4234.0,4376.0,,307.0,6361.0,,6664.0,,7.0,8.0,,3.0,,,,18.0,4.0,2.0,,1.0,,,9.0,19.0,,,,,,,,62.0,,2.0,65.0,,,34.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,,,,,57.0,3.0,,,10.0,10.0,,5.0,7.0,,8.0,9.0,,17.0,
2019-10-23,6408.0,553.0,,1139.0,,,,7889.0,855.0,1225.0,,5817.0,,,1211.0,8317.0,,,,,,,,17704.0,,1104.0,18198.0,,,9429.0,773.0,,1426.0,,,4248.0,41.0,1131.0,3465.0,,,,,22779.0,3209.0,,,10559.0,10066.0,,4167.0,4176.0,,335.0,6311.0,,6469.0,,7.0,8.0,,3.0,,,,18.0,4.0,2.0,,8.0,,,9.0,20.0,,,,,,,,61.0,,2.0,65.0,,,34.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,,,,,57.0,3.0,,,10.0,10.0,,5.0,7.0,,8.0,9.0,,17.0,
2019-10-24,6261.0,554.0,,1211.0,,,,7813.0,895.0,1191.0,,5801.0,,,1272.0,8335.0,,,,,,,,17932.0,,1092.0,18254.0,,,9986.0,818.0,,1405.0,,,4199.0,36.0,1124.0,3537.0,,,,,22948.0,3134.0,,,10453.0,9923.0,,4107.0,4132.0,,251.0,6265.0,,6194.0,,7.0,8.0,,3.0,,,,18.0,4.0,2.0,,8.0,,,9.0,20.0,,,,,,,,62.0,,2.0,64.0,,,31.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,,,,,56.0,3.0,,,10.0,10.0,,5.0,7.0,,6.0,9.0,,16.0,
2019-10-25,5346.0,584.0,,974.0,,,,6881.0,836.0,1100.0,,4964.0,,,1229.0,7486.0,,,,,,,,16323.0,,952.0,16446.0,,,10096.0,671.0,,1231.0,,,3561.0,35.0,911.0,3129.0,,,,,20748.0,2699.0,,,8803.0,8326.0,,3457.0,3511.0,,307.0,5384.0,,5493.0,,7.0,8.0,,3.0,,,,18.0,4.0,2.0,,8.0,,,9.0,20.0,,,,,,,,62.0,,2.0,65.0,,,34.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,,,,,57.0,3.0,,,10.0,10.0,,5.0,7.0,,7.0,9.0,,17.0,
2019-10-26,682.0,556.0,,,,,,1071.0,,,,,,,,,,,,,,,,,,,,,,7662.0,,,,,,,,460.0,,,,,,6931.0,,,,,,,,,,,,,,,5.0,8.0,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,4.0,,,,,,40.0,,,,,,,,,,,,,,
2019-10-27,505.0,337.0,,,,,,665.0,,,,,,,,,,,,,,,,,,,,,,3831.0,,,,,,,,343.0,,,,,,3664.0,,,,,,,,,,,,,,,5.0,8.0,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,4.0,,,,,,40.0,,,,,,,,,,,,,,
2019-10-28,6498.0,503.0,,1171.0,,,,7876.0,859.0,1237.0,,5749.0,,,1297.0,8115.0,,,,,,,,17206.0,,977.0,17671.0,,,8874.0,846.0,,1495.0,,,4371.0,41.0,1097.0,3406.0,,,,,22184.0,3282.0,,,10378.0,10019.0,,4238.0,4294.0,,267.0,6323.0,,6451.0,,7.0,8.0,,3.0,,,,18.0,4.0,2.0,,8.0,,,9.0,20.0,,,,,,,,62.0,,2.0,65.0,,,33.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,,,,,56.0,3.0,,,10.0,10.0,,5.0,7.0,,7.0,9.0,,17.0,
2019-10-29,6597.0,527.0,,1214.0,,,,8129.0,969.0,1273.0,,5825.0,,,1299.0,8542.0,,,,,,,,18295.0,,1054.0,18707.0,,,9079.0,826.0,,1520.0,,,4488.0,36.0,1156.0,3520.0,,,,,22892.0,3346.0,,,10954.0,10522.0,,4274.0,4343.0,,306.0,6405.0,,6637.0,,7.0,8.0,,3.0,,,,18.0,4.0,2.0,,7.0,,,9.0,19.0,,,,,,,,62.0,,2.0,64.0,,,34.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,,,,,57.0,3.0,,,10.0,10.0,,5.0,7.0,,8.0,9.0,,17.0,
2019-10-30,6522.0,506.0,,1197.0,,,,8109.0,878.0,1252.0,,5927.0,,,1308.0,8472.0,,,,,,,,18191.0,,1091.0,18629.0,,,8917.0,790.0,,1506.0,,,4452.0,37.0,1135.0,3512.0,,,,,22652.0,3329.0,,,10728.0,10336.0,,4214.0,4214.0,,328.0,6444.0,,6629.0,,7.0,8.0,,3.0,,,,18.0,4.0,2.0,,8.0,,,9.0,20.0,,,,,,,,60.0,,2.0,64.0,,,34.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,,,,,56.0,3.0,,,10.0,10.0,,5.0,7.0,,8.0,9.0,,17.0,
2019-10-31,6034.0,510.0,,1106.0,,,,7595.0,886.0,1236.0,,5571.0,,,1214.0,8201.0,,,,,,,,16466.0,,966.0,16845.0,,,7755.0,743.0,,1400.0,,,4063.0,30.0,1069.0,3290.0,,,,,20772.0,3017.0,,,10273.0,9986.0,,4006.0,4094.0,,269.0,6058.0,,6337.0,,7.0,7.0,,3.0,,,,17.0,4.0,2.0,,8.0,,,9.0,20.0,,,,,,,,61.0,,2.0,65.0,,,33.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,,,,,57.0,3.0,,,10.0,10.0,,5.0,7.0,,8.0,9.0,,17.0,
2019-11-01,5341.0,470.0,,1032.0,,,,6876.0,834.0,1046.0,,5007.0,,,1132.0,7398.0,,,,,,,,16062.0,,963.0,16719.0,,,10498.0,696.0,,1843.0,,,3004.0,35.0,933.0,3213.0,,,,,21364.0,2758.0,,,8893.0,8441.0,,3169.0,3502.0,,269.0,5439.0,,5609.0,,7.0,7.0,,3.0,,,,17.0,4.0,2.0,,8.0,,,9.0,20.0,,,,,,,,62.0,,2.0,64.0,,,33.0,1.0,,2.0,,,3.0,1.0,1.0,11.0,,,,,57.0,3.0,,,10.0,10.0,,5.0,7.0,,8.0,9.0,,17.0,
2019-11-02,531.0,404.0,,,,,,854.0,,,,,,,,,,,,,,,,4781.0,,,4377.0,,,7436.0,,,,,,,,399.0,,,,,,7255.0,,,,,,,,,,385.0,67.0,,403.0,,5.0,8.0,,,,,,12.0,,,,,,,,,,,,,,,,35.0,,,36.0,,,35.0,,,,,,,,3.0,,,,,,39.0,,,,,,,,,,13.0,3.0,,16.0,
2019-11-03,504.0,308.0,,,,,,597.0,,,,,,,,,,,,,,,,3547.0,,,3373.0,,,5134.0,,,,,,,,426.0,,,,,,4982.0,,,,,,,,,,295.0,60.0,,270.0,,5.0,8.0,,,,,,12.0,,,,,,,,,,,,,,,,36.0,,,36.0,,,35.0,,,,,,,,4.0,,,,,,40.0,,,,,,,,,,13.0,3.0,,16.0,
2019-11-04,6578.0,406.0,,1153.0,,,,7971.0,848.0,1311.0,,5872.0,,,1221.0,8640.0,,,,,,,,16884.0,,1042.0,17403.0,,,7753.0,732.0,,1526.0,,,4546.0,37.0,1269.0,3502.0,,,,,21789.0,3283.0,,,10688.0,10480.0,,4161.0,4327.0,,284.0,6310.0,,6592.0,,7.0,7.0,,3.0,,,,17.0,4.0,2.0,,8.0,,,9.0,20.0,,,,,,,,61.0,,2.0,65.0,,,33.0,1.0,,2.0,,,4.0,1.0,2.0,11.0,,,,,57.0,3.0,,,10.0,10.0,,5.0,7.0,,8.0,9.0,,17.0,
2019-11-05,6691.0,506.0,,1143.0,,,,8050.0,952.0,1285.0,,5965.0,,,1227.0,8828.0,,,,,,,,18167.0,,1169.0,18731.0,,,9379.0,697.0,,1605.0,,,4601.0,41.0,1235.0,3674.0,,,,,23410.0,3430.0,,,10987.0,10564.0,,4280.0,4325.0,,300.0,6427.0,,6739.0,,7.0,8.0,,3.0,,,,18.0,4.0,2.0,,7.0,,,9.0,20.0,,,,,,,,62.0,,2.0,65.0,,,34.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,,,,,57.0,3.0,,,10.0,10.0,,5.0,7.0,,8.0,9.0,,17.0,
2019-11-06,6312.0,513.0,,1133.0,,,,8023.0,950.0,1285.0,,6011.0,,,1231.0,8786.0,,,,,,,,18253.0,,1141.0,18799.0,,,9325.0,734.0,,1574.0,,,5565.0,43.0,1280.0,3649.0,,,,,23544.0,2615.0,,,10910.0,10501.0,,4473.0,4375.0,,303.0,6608.0,,6867.0,,6.0,8.0,,3.0,,,,18.0,4.0,2.0,,8.0,,,9.0,20.0,,,,,,,,62.0,,2.0,65.0,,,34.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,,,,,57.0,2.0,,,10.0,10.0,,5.0,7.0,,8.0,9.0,,17.0,
2019-11-07,6262.0,595.0,,1243.0,,,,7987.0,866.0,1212.0,,5843.0,,,1304.0,8631.0,,,,,,,,18565.0,,1222.0,18603.0,,,10470.0,769.0,,1501.0,,,4317.0,49.0,1110.0,3658.0,,,,,23530.0,3174.0,,,10480.0,9932.0,,4057.0,3188.0,,346.0,6913.0,,6681.0,,7.0,8.0,,3.0,,,,18.0,4.0,2.0,,8.0,,,9.0,20.0,,,,,,,,60.0,,2.0,63.0,,,34.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,,,,,57.0,3.0,,,10.0,10.0,,5.0,4.0,,8.0,9.0,,17.0,
2019-11-08,5258.0,551.0,,1004.0,,,,6725.0,834.0,1057.0,,5023.0,,,1199.0,7659.0,,,,,,,,16139.0,,959.0,16253.0,,,10172.0,607.0,,1222.0,,,3486.0,36.0,955.0,3167.0,,,,,20992.0,2697.0,,,8732.0,8124.0,,3407.0,3375.0,,327.0,5354.0,,5577.0,,7.0,8.0,,3.0,,,,18.0,4.0,2.0,,8.0,,,9.0,20.0,,,,,,,,61.0,,2.0,65.0,,,34.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,,,,,57.0,3.0,,,10.0,10.0,,5.0,7.0,,8.0,9.0,,17.0,
2019-11-09,726.0,556.0,,,,,,1119.0,,,,,,,,,,,,,,,,5674.0,,,5079.0,,,8563.0,,,,,,,,491.0,,,,,,8123.0,,,,,,,,,,445.0,124.0,,469.0,,5.0,8.0,,,,,,12.0,,,,,,,,,,,,,,,,36.0,,,36.0,,,35.0,,,,,,,,4.0,,,,,,40.0,,,,,,,,,,13.0,3.0,,16.0,
2019-11-10,586.0,394.0,,,,,,753.0,,,,,,,,,,,,,,,,3579.0,,,3337.0,,,5346.0,,,,,,,,427.0,,,,,,5149.0,,,,,,,,,,327.0,78.0,,299.0,,5.0,8.0,,,,,,12.0,,,,,,,,,,,,,,,,36.0,,,36.0,,,35.0,,,,,,,,4.0,,,,,,40.0,,,,,,,,,,13.0,3.0,,16.0,
2019-11-11,4188.0,513.0,,965.0,,,,5436.0,512.0,743.0,,3783.0,,,1084.0,5454.0,,,,,,,,12664.0,,654.0,12708.0,,,7592.0,456.0,,984.0,,,2682.0,43.0,654.0,2532.0,,,,,15858.0,1909.0,,,6157.0,5927.0,,2327.0,2319.0,,289.0,3867.0,,4084.0,,7.0,8.0,,3.0,,,,18.0,4.0,2.0,,8.0,,,9.0,20.0,,,,,,,,61.0,,2.0,64.0,,,33.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,,,,,56.0,3.0,,,10.0,10.0,,5.0,7.0,,8.0,9.0,,17.0,
2019-11-12,6374.0,543.0,,1365.0,,,,8125.0,875.0,1224.0,,5789.0,,,1290.0,8522.0,,,,,,,,17441.0,,943.0,17788.0,,,9685.0,900.0,,1482.0,,,3836.0,36.0,967.0,3484.0,,,,,22215.0,2733.0,,,10102.0,9948.0,,3841.0,4082.0,,325.0,6292.0,,6579.0,,7.0,6.0,,3.0,,,,16.0,4.0,2.0,,8.0,,,9.0,19.0,,,,,,,,53.0,,2.0,60.0,,,31.0,1.0,,2.0,,,4.0,1.0,1.0,10.0,,,,,53.0,3.0,,,10.0,10.0,,5.0,7.0,,8.0,9.0,,17.0,
