date,ridership Barrie,ridership Kitchener,ridership Lakeshore East,ridership Lakeshore West,ridership Milton,ridership Richmond Hill,ridership Stouffville,total_train_trips Barrie,total_train_trips Kitchener,total_train_trips Lakeshore East,total_train_trips Lakeshore West,total_train_trips Milton,total_train_trips Richmond Hill,total_train_trips Stouffville
2020-03-22,115.0,,533.0,599.0,,,70.0,25.0,,36.0,37.0,,,30.0
2020-03-23,686.0,965.0,2789.0,2202.0,716.0,252.0,526.0,29.0,34.0,80.0,80.0,12.0,10.0,32.0
2020-03-24,575.0,774.0,2306.0,1850.0,581.0,194.0,411.0,30.0,34.0,79.0,82.0,12.0,10.0,31.0
2020-03-25,468.0,640.0,2019.0,1473.0,470.0,131.0,319.0,28.0,34.0,80.0,82.0,12.0,10.0,30.0
2020-03-26,459.0,587.0,1848.0,1394.0,446.0,128.0,282.0,28.0,33.0,80.0,82.0,12.0,10.0,27.0
2020-03-27,412.0,563.0,1714.0,1375.0,381.0,125.0,293.0,30.0,34.0,80.0,82.0,12.0,10.0,29.0
2020-03-28,79.0,,408.0,379.0,,,51.0,22.0,,36.0,37.0,,,25.0
2020-03-29,65.0,,311.0,356.0,,,42.0,23.0,,35.0,37.0,,,26.0
2020-03-30,397.0,579.0,1775.0,1310.0,396.0,133.0,269.0,30.0,34.0,80.0,82.0,12.0,10.0,31.0
2020-03-31,410.0,537.0,1699.0,1325.0,397.0,113.0,263.0,30.0,34.0,80.0,80.0,12.0,10.0,32.0
2020-04-01,399.0,522.0,1656.0,1253.0,385.0,101.0,244.0,30.0,34.0,80.0,80.0,12.0,10.0,30.0
2020-04-02,389.0,502.0,1599.0,1200.0,355.0,99.0,255.0,30.0,34.0,80.0,81.0,12.0,10.0,30.0
2020-04-03,333.0,476.0,1407.0,1127.0,309.0,92.0,221.0,29.0,34.0,79.0,80.0,12.0,10.0,29.0
2020-04-04,56.0,,353.0,371.0,,,46.0,24.0,,36.0,37.0,,,27.0
2020-04-05,50.0,,321.0,323.0,,,38.0,22.0,,36.0,37.0,,,23.0
2020-04-06,318.0,455.0,1297.0,1047.0,304.0,86.0,234.0,24.0,34.0,80.0,79.0,12.0,10.0,30.0
2020-04-07,333.0,444.0,1261.0,1012.0,290.0,79.0,223.0,29.0,33.0,79.0,78.0,12.0,10.0,31.0
2020-04-08,298.0,405.0,1182.0,969.0,298.0,76.0,201.0,27.0,30.0,40.0,42.0,8.0,6.0,26.0
2020-04-09,311.0,394.0,1208.0,958.0,266.0,68.0,204.0,24.0,29.0,40.0,42.0,8.0,6.0,27.0
2020-04-10,65.0,,292.0,318.0,,,33.0,22.0,,36.0,37.0,,,21.0
2020-04-11,53.0,,299.0,345.0,,,45.0,24.0,,35.0,37.0,,,29.0
2020-04-12,53.0,,235.0,275.0,,,33.0,24.0,,36.0,37.0,,,23.0
2020-04-13,213.0,271.0,870.0,763.0,189.0,48.0,143.0,25.0,24.0,39.0,42.0,8.0,6.0,25.0
2020-04-14,288.0,378.0,1195.0,1001.0,258.0,73.0,207.0,25.0,29.0,40.0,42.0,8.0,6.0,27.0
2020-04-15,276.0,374.0,1111.0,954.0,259.0,68.0,192.0,25.0,29.0,40.0,41.0,8.0,6.0,26.0
2020-04-16,287.0,385.0,1121.0,927.0,254.0,74.0,167.0,23.0,30.0,39.0,42.0,8.0,6.0,25.0
2020-04-17,276.0,324.0,1037.0,881.0,222.0,65.0,170.0,26.0,28.0,40.0,42.0,8.0,6.0,27.0
2020-04-18,60.0,,359.0,394.0,,,53.0,23.0,,36.0,36.0,,,27.0
2020-04-19,49.0,,277.0,278.0,,,37.0,21.0,,36.0,37.0,,,24.0
2020-04-20,298.0,376.0,1112.0,943.0,261.0,66.0,188.0,25.0,30.0,40.0,42.0,8.0,6.0,26.0
2020-04-21,281.0,365.0,1035.0,900.0,251.0,65.0,187.0,26.0,30.0,40.0,41.0,8.0,6.0,27.0
2020-04-22,288.0,356.0,1157.0,947.0,263.0,66.0,190.0,26.0,30.0,40.0,42.0,8.0,6.0,25.0
2020-04-23,315.0,366.0,1087.0,696.0,260.0,57.0,181.0,26.0,28.0,40.0,20.0,8.0,6.0,27.0
2020-04-24,270.0,357.0,1038.0,934.0,218.0,64.0,180.0,25.0,30.0,39.0,42.0,8.0,6.0,26.0
2020-04-25,72.0,,417.0,442.0,,,51.0,22.0,,36.0,37.0,,,26.0
2020-04-26,71.0,,245.0,295.0,,,36.0,24.0,,36.0,36.0,,,20.0
2020-04-27,278.0,401.0,1128.0,948.0,264.0,60.0,190.0,25.0,30.0,40.0,42.0,8.0,6.0,28.0
2020-04-28,300.0,352.0,1118.0,928.0,251.0,56.0,187.0,26.0,28.0,40.0,42.0,8.0,6.0,27.0
2020-04-29,289.0,340.0,1023.0,915.0,263.0,58.0,172.0,25.0,28.0,39.0,41.0,8.0,6.0,26.0
2020-04-30,285.0,374.0,1118.0,928.0,258.0,60.0,188.0,25.0,30.0,40.0,42.0,8.0,6.0,26.0
2020-05-01,306.0,351.0,1143.0,1020.0,244.0,63.0,183.0,25.0,30.0,40.0,42.0,8.0,6.0,27.0
2020-05-02,83.0,,410.0,514.0,,,83.0,24.0,,36.0,37.0,,,29.0
2020-05-03,95.0,,449.0,502.0,,,62.0,21.0,,36.0,37.0,,,27.0
2020-05-04,301.0,437.0,1147.0,995.0,261.0,67.0,218.0,25.0,30.0,38.0,42.0,8.0,6.0,28.0
2020-05-05,321.0,403.0,1143.0,982.0,257.0,56.0,197.0,26.0,30.0,39.0,42.0,8.0,6.0,27.0
2020-05-06,306.0,389.0,1145.0,1055.0,248.0,63.0,200.0,25.0,26.0,40.0,41.0,8.0,6.0,27.0
2020-05-07,292.0,396.0,1137.0,981.0,236.0,66.0,188.0,24.0,30.0,40.0,41.0,8.0,6.0,26.0
2020-05-08,265.0,371.0,1123.0,1007.0,220.0,52.0,198.0,26.0,30.0,40.0,42.0,8.0,6.0,25.0
2020-05-09,76.0,,386.0,466.0,,,,23.0,,36.0,37.0,,,
2020-05-10,87.0,,401.0,489.0,,,,25.0,,36.0,37.0,,,
2020-05-11,291.0,373.0,1175.0,1002.0,237.0,51.0,191.0,26.0,29.0,40.0,42.0,8.0,6.0,27.0
2020-05-12,349.0,392.0,1248.0,1029.0,230.0,50.0,194.0,25.0,28.0,40.0,42.0,8.0,6.0,27.0
2020-05-13,267.0,419.0,1217.0,1099.0,248.0,59.0,206.0,12.0,30.0,40.0,41.0,8.0,6.0,27.0
2020-05-14,275.0,390.0,1176.0,1049.0,242.0,54.0,188.0,12.0,30.0,40.0,42.0,8.0,6.0,27.0
2020-05-15,266.0,386.0,1156.0,1094.0,213.0,53.0,172.0,12.0,30.0,39.0,42.0,8.0,6.0,28.0
2020-05-16,,,657.0,839.0,,,80.0,,,36.0,37.0,,,30.0
2020-05-17,,,365.0,438.0,,,66.0,,,35.0,37.0,,,27.0
2020-05-18,,,394.0,422.0,,,48.0,,,36.0,37.0,,,26.0
2020-05-19,332.0,488.0,1388.0,1265.0,287.0,73.0,228.0,12.0,30.0,39.0,42.0,8.0,6.0,26.0
2020-05-20,312.0,462.0,1491.0,1339.0,285.0,62.0,239.0,12.0,29.0,40.0,42.0,8.0,5.0,28.0
2020-05-21,320.0,486.0,1463.0,1340.0,257.0,74.0,202.0,12.0,30.0,40.0,42.0,8.0,6.0,25.0
2020-05-22,309.0,465.0,1457.0,1375.0,227.0,66.0,238.0,12.0,28.0,40.0,40.0,8.0,6.0,28.0
2020-05-23,,,757.0,970.0,,,102.0,,,36.0,37.0,,,27.0
2020-05-24,,,547.0,647.0,,,67.0,,,34.0,37.0,,,30.0
2020-05-25,346.0,478.0,1672.0,1426.0,265.0,67.0,264.0,12.0,30.0,45.0,42.0,8.0,6.0,28.0
2020-05-26,365.0,491.0,1638.0,1385.0,257.0,79.0,241.0,12.0,30.0,45.0,42.0,8.0,6.0,28.0
2020-05-27,332.0,514.0,1544.0,1386.0,245.0,75.0,245.0,12.0,30.0,45.0,42.0,8.0,6.0,28.0
2020-05-28,330.0,457.0,1471.0,1362.0,236.0,75.0,229.0,12.0,30.0,45.0,42.0,8.0,6.0,25.0
2020-05-29,300.0,484.0,1492.0,1438.0,222.0,75.0,241.0,12.0,30.0,45.0,42.0,8.0,6.0,26.0
2020-05-30,,,885.0,1121.0,,,,,,36.0,37.0,,,
2020-05-31,,,698.0,959.0,,,,,,36.0,37.0,,,
2020-06-01,350.0,537.0,1733.0,1678.0,277.0,87.0,258.0,12.0,30.0,45.0,42.0,8.0,6.0,28.0
2020-06-02,331.0,548.0,1636.0,1542.0,275.0,96.0,237.0,10.0,30.0,45.0,41.0,8.0,6.0,28.0
2020-06-03,365.0,538.0,1660.0,1529.0,286.0,88.0,254.0,11.0,30.0,45.0,42.0,8.0,6.0,27.0
2020-06-04,376.0,579.0,1823.0,1701.0,307.0,82.0,266.0,12.0,30.0,45.0,42.0,8.0,6.0,28.0
2020-06-05,348.0,545.0,1712.0,1709.0,240.0,58.0,246.0,12.0,30.0,45.0,42.0,8.0,6.0,27.0
2020-06-06,,,1030.0,1367.0,,,,,,36.0,37.0,,,
2020-06-07,,,818.0,1005.0,,,,,,36.0,33.0,,,
2020-06-08,416.0,562.0,1796.0,1736.0,281.0,62.0,266.0,12.0,30.0,45.0,41.0,8.0,6.0,27.0
2020-06-09,427.0,595.0,1870.0,1790.0,302.0,67.0,237.0,12.0,30.0,45.0,42.0,8.0,6.0,26.0
2020-06-10,389.0,577.0,1789.0,1724.0,289.0,75.0,215.0,12.0,30.0,45.0,42.0,8.0,6.0,25.0
2020-06-11,397.0,591.0,1829.0,1821.0,335.0,73.0,278.0,12.0,30.0,45.0,42.0,8.0,6.0,27.0
2020-06-12,403.0,600.0,1944.0,1990.0,273.0,56.0,242.0,12.0,30.0,45.0,42.0,8.0,6.0,26.0
2020-06-13,,,1129.0,1572.0,,,,,,36.0,37.0,,,
2020-06-14,,,945.0,1228.0,,,,,,36.0,37.0,,,
2020-06-15,457.0,598.0,2026.0,1967.0,351.0,67.0,314.0,12.0,30.0,45.0,42.0,8.0,6.0,28.0
2020-06-16,425.0,611.0,2127.0,2042.0,342.0,75.0,311.0,12.0,30.0,45.0,42.0,8.0,6.0,28.0
2020-06-17,413.0,597.0,2065.0,2024.0,327.0,69.0,307.0,12.0,30.0,45.0,42.0,8.0,6.0,27.0
2020-06-18,410.0,593.0,2086.0,2174.0,351.0,82.0,307.0,12.0,30.0,45.0,42.0,8.0,6.0,27.0
2020-06-19,408.0,660.0,2220.0,2331.0,317.0,72.0,326.0,12.0,30.0,45.0,42.0,8.0,6.0,28.0
2020-06-20,,,1495.0,2067.0,,,,,,36.0,38.0,,,
2020-06-21,,,1292.0,1781.0,,,,,,36.0,37.0,,,
2020-06-22,393.0,645.0,2174.0,2123.0,363.0,64.0,233.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-06-23,376.0,603.0,2114.0,2099.0,364.0,82.0,228.0,10.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-06-24,375.0,711.0,2342.0,2393.0,369.0,71.0,241.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-06-25,386.0,653.0,2315.0,2410.0,352.0,95.0,251.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-06-26,412.0,766.0,2478.0,2573.0,318.0,67.0,256.0,12.0,30.0,45.0,40.0,8.0,6.0,12.0
2020-06-27,,,1385.0,1838.0,,,,,,36.0,37.0,,,
2020-06-28,,,1410.0,1846.0,,,,,,36.0,36.0,,,
2020-06-29,469.0,741.0,2554.0,2618.0,382.0,82.0,271.0,12.0,30.0,44.0,42.0,8.0,6.0,12.0
2020-06-30,482.0,802.0,2718.0,2859.0,398.0,91.0,277.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-07-01,,,1667.0,2052.0,,,,,,36.0,38.0,,,
2020-07-02,455.0,796.0,2643.0,2846.0,386.0,93.0,282.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-07-03,415.0,801.0,2652.0,3035.0,346.0,73.0,253.0,12.0,30.0,42.0,42.0,8.0,6.0,12.0
2020-07-04,,,1823.0,2420.0,,,,,,36.0,37.0,,,
2020-07-05,,,1468.0,2025.0,,,,,,36.0,37.0,,,
2020-07-06,476.0,851.0,2643.0,2849.0,451.0,99.0,336.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-07-07,469.0,874.0,2573.0,2899.0,450.0,107.0,295.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-07-08,196.0,819.0,2529.0,2888.0,448.0,100.0,314.0,6.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-07-09,481.0,848.0,2565.0,2961.0,454.0,113.0,318.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-07-10,443.0,896.0,2634.0,3116.0,390.0,84.0,303.0,12.0,30.0,43.0,42.0,8.0,6.0,12.0
2020-07-11,,,1374.0,2102.0,,,,,,36.0,37.0,,,
2020-07-12,,,1412.0,1973.0,,,,,,36.0,32.0,,,
2020-07-13,493.0,925.0,2383.0,2992.0,439.0,103.0,317.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-07-14,526.0,931.0,2427.0,3234.0,473.0,112.0,318.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-07-15,507.0,923.0,2617.0,3220.0,490.0,111.0,331.0,12.0,29.0,45.0,42.0,8.0,6.0,12.0
2020-07-16,504.0,889.0,2304.0,2956.0,473.0,115.0,308.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-07-17,491.0,993.0,2829.0,3595.0,445.0,102.0,313.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-07-18,,,2045.0,2912.0,,,,,,34.0,37.0,,,
2020-07-19,,,1341.0,1822.0,,,,,,37.0,37.0,,,
2020-07-20,443.0,905.0,2478.0,3064.0,411.0,47.0,296.0,12.0,30.0,45.0,42.0,8.0,4.0,12.0
2020-07-21,442.0,904.0,2426.0,3171.0,436.0,111.0,322.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-07-22,427.0,852.0,2261.0,2839.0,415.0,97.0,305.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-07-23,445.0,906.0,2566.0,3111.0,443.0,120.0,309.0,12.0,26.0,46.0,37.0,8.0,6.0,12.0
2020-07-24,479.0,999.0,2908.0,3582.0,372.0,86.0,319.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-07-25,,,2093.0,3067.0,,,,,,36.0,37.0,,,
2020-07-26,,,1711.0,2338.0,,,,,,36.0,37.0,,,
2020-07-27,449.0,895.0,2419.0,3031.0,441.0,106.0,322.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-07-28,438.0,929.0,2723.0,3282.0,467.0,115.0,307.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-07-29,450.0,892.0,2655.0,3392.0,468.0,106.0,310.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-07-30,529.0,1011.0,2891.0,3600.0,478.0,105.0,319.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-07-31,515.0,1064.0,3167.0,4061.0,404.0,97.0,322.0,12.0,30.0,47.0,40.0,8.0,6.0,12.0
2020-08-01,,,2503.0,3760.0,,,,,,36.0,45.0,,,
2020-08-02,,,1502.0,2139.0,,,,,,36.0,45.0,,,
2020-08-03,,,1626.0,2288.0,,,,,,37.0,45.0,,,
2020-08-04,444.0,999.0,2732.0,3227.0,508.0,83.0,348.0,12.0,30.0,45.0,42.0,8.0,4.0,12.0
2020-08-05,484.0,1119.0,3039.0,3901.0,518.0,139.0,383.0,12.0,30.0,44.0,42.0,8.0,6.0,12.0
2020-08-06,507.0,1107.0,3235.0,3934.0,553.0,123.0,383.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-08-07,527.0,1200.0,3332.0,4276.0,448.0,108.0,331.0,12.0,30.0,45.0,42.0,8.0,6.0,10.0
2020-08-08,,,2532.0,3672.0,,,,,,36.0,45.0,,,
2020-08-09,,,1973.0,2856.0,,,,,,36.0,45.0,,,
2020-08-10,530.0,1087.0,3063.0,3644.0,522.0,124.0,339.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-08-11,526.0,1101.0,2956.0,3740.0,560.0,136.0,358.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-08-12,879.0,1504.0,4618.0,4434.0,829.0,211.0,543.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-08-13,916.0,1572.0,4650.0,4647.0,867.0,222.0,553.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-08-14,818.0,1577.0,4795.0,4805.0,708.0,168.0,498.0,12.0,29.0,45.0,42.0,8.0,6.0,10.0
2020-08-15,,,3133.0,4228.0,,,,,,36.0,45.0,,,
2020-08-16,,,2275.0,2790.0,,,,,,36.0,43.0,,,
2020-08-17,880.0,1465.0,4261.0,4056.0,807.0,221.0,523.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-08-18,935.0,1592.0,4784.0,4594.0,904.0,246.0,556.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-08-19,941.0,1606.0,4834.0,4650.0,866.0,223.0,595.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-08-20,1003.0,1681.0,4878.0,4813.0,855.0,235.0,585.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-08-21,905.0,1606.0,4895.0,5178.0,748.0,190.0,484.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-08-22,,,3053.0,4483.0,,,,,,37.0,41.0,,,
2020-08-23,,,2524.0,3415.0,,,,,,37.0,43.0,,,
2020-08-24,922.0,1572.0,4478.0,4542.0,846.0,201.0,537.0,12.0,30.0,46.0,42.0,8.0,6.0,12.0
2020-08-25,1009.0,1612.0,4865.0,4717.0,895.0,235.0,539.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-08-26,978.0,1661.0,4969.0,4808.0,929.0,230.0,577.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-08-27,989.0,1679.0,4829.0,4884.0,905.0,226.0,569.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-08-28,876.0,1697.0,5066.0,5010.0,833.0,202.0,567.0,12.0,29.0,44.0,40.0,8.0,6.0,12.0
2020-08-29,,,2890.0,4117.0,,,,,,36.0,45.0,,,
2020-08-30,,,2525.0,3702.0,,,,,,36.0,43.0,,,
2020-08-31,945.0,1681.0,4849.0,4757.0,895.0,208.0,595.0,12.0,30.0,46.0,42.0,8.0,6.0,12.0
2020-09-01,1021.0,1806.0,5106.0,5004.0,950.0,234.0,611.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-09-02,969.0,1658.0,4857.0,4759.0,962.0,235.0,636.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-09-03,1087.0,1800.0,5430.0,5245.0,987.0,233.0,636.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-09-04,980.0,1792.0,5371.0,5588.0,764.0,187.0,527.0,12.0,30.0,45.0,42.0,8.0,6.0,12.0
2020-09-05,,,3144.0,4594.0,,,478.0,,,38.0,46.0,,,30.0
2020-09-06,,,2677.0,3818.0,,,365.0,,,38.0,46.0,,,30.0
2020-09-07,,,2061.0,3048.0,,,300.0,,,38.0,47.0,,,30.0
2020-09-08,1362.0,1796.0,5026.0,4981.0,1066.0,283.0,882.0,29.0,35.0,66.0,68.0,10.0,8.0,32.0
2020-09-09,1340.0,1872.0,5359.0,5195.0,1109.0,297.0,975.0,29.0,35.0,66.0,68.0,10.0,8.0,32.0
2020-09-10,1336.0,1890.0,5416.0,5334.0,1084.0,292.0,898.0,29.0,33.0,65.0,67.0,10.0,8.0,32.0
2020-09-11,1432.0,1908.0,5687.0,5796.0,967.0,252.0,904.0,29.0,35.0,66.0,68.0,10.0,8.0,32.0
2020-09-12,595.0,,3082.0,4464.0,,,425.0,29.0,,38.0,47.0,,,30.0
2020-09-13,509.0,,2102.0,2890.0,,,302.0,29.0,,38.0,46.0,,,30.0
2020-09-14,1313.0,1803.0,5129.0,4912.0,1109.0,281.0,842.0,29.0,35.0,66.0,68.0,10.0,8.0,31.0
2020-09-15,1341.0,1913.0,5267.0,5144.0,1187.0,312.0,928.0,29.0,35.0,66.0,68.0,10.0,8.0,32.0
2020-09-16,1396.0,1907.0,5431.0,5238.0,1146.0,285.0,970.0,29.0,35.0,66.0,68.0,10.0,8.0,32.0
2020-09-17,1408.0,1972.0,5385.0,5338.0,1165.0,301.0,913.0,29.0,35.0,66.0,68.0,10.0,8.0,32.0
2020-09-18,1346.0,1955.0,5387.0,5471.0,986.0,256.0,903.0,28.0,35.0,66.0,68.0,10.0,8.0,32.0
2020-09-19,552.0,,542.0,3829.0,,,427.0,27.0,,2.0,44.0,,,30.0
2020-09-20,535.0,,1552.0,3093.0,,,310.0,29.0,,19.0,46.0,,,30.0
2020-09-21,1332.0,1818.0,5174.0,4817.0,1085.0,299.0,910.0,29.0,35.0,66.0,68.0,10.0,8.0,32.0
2020-09-22,1393.0,1836.0,5357.0,5057.0,1170.0,325.0,959.0,29.0,35.0,66.0,68.0,10.0,8.0,32.0
2020-09-23,1360.0,1875.0,5282.0,5068.0,1197.0,297.0,956.0,29.0,35.0,66.0,68.0,10.0,8.0,32.0
2020-09-24,1415.0,1901.0,5318.0,5113.0,1157.0,318.0,919.0,29.0,35.0,66.0,68.0,10.0,8.0,32.0
2020-09-25,1352.0,1960.0,5403.0,5579.0,993.0,252.0,904.0,29.0,34.0,66.0,68.0,10.0,8.0,32.0
2020-09-26,630.0,,2747.0,3941.0,,,444.0,29.0,,38.0,42.0,,,30.0
2020-09-27,574.0,,2210.0,3024.0,,,285.0,29.0,,38.0,46.0,,,30.0
2020-09-28,1284.0,1823.0,4976.0,4739.0,1115.0,284.0,876.0,29.0,35.0,65.0,68.0,10.0,8.0,32.0
2020-09-29,1363.0,1779.0,5192.0,4841.0,1141.0,304.0,927.0,29.0,31.0,66.0,68.0,10.0,8.0,32.0
2020-09-30,1289.0,1801.0,5101.0,4639.0,1147.0,294.0,889.0,29.0,35.0,66.0,68.0,10.0,8.0,30.0
2020-10-01,1373.0,1845.0,5160.0,4867.0,1131.0,304.0,931.0,29.0,35.0,66.0,68.0,10.0,8.0,32.0
2020-10-02,1244.0,1794.0,4924.0,4900.0,1020.0,248.0,827.0,29.0,35.0,66.0,68.0,10.0,8.0,32.0
2020-10-03,527.0,,2431.0,3154.0,,,325.0,29.0,,38.0,46.0,,,30.0
2020-10-04,391.0,,1681.0,2092.0,,,203.0,29.0,,38.0,45.0,,,30.0
2020-10-05,1262.0,1758.0,4802.0,4472.0,1071.0,252.0,842.0,29.0,35.0,66.0,68.0,10.0,8.0,32.0
2020-10-06,1274.0,1753.0,4980.0,4647.0,1141.0,304.0,862.0,29.0,35.0,66.0,68.0,10.0,8.0,32.0
2020-10-07,1294.0,1702.0,4985.0,4551.0,1131.0,294.0,819.0,29.0,35.0,66.0,68.0,10.0,8.0,32.0
2020-10-08,1405.0,1826.0,5143.0,4820.0,1131.0,285.0,887.0,29.0,35.0,66.0,68.0,10.0,8.0,32.0
2020-10-09,1347.0,1853.0,4992.0,5039.0,972.0,226.0,809.0,29.0,35.0,66.0,68.0,10.0,8.0,32.0
2020-10-10,591.0,,2263.0,3186.0,,,362.0,29.0,,38.0,46.0,,,30.0
2020-10-11,490.0,,1904.0,2658.0,,,274.0,29.0,,38.0,46.0,,,30.0
2020-10-12,544.0,,1649.0,2265.0,,,221.0,29.0,,38.0,46.0,,,30.0
2020-10-13,1310.0,1787.0,4947.0,4664.0,1002.0,279.0,886.0,29.0,35.0,66.0,69.0,10.0,8.0,32.0
2020-10-14,1283.0,1727.0,4998.0,4670.0,997.0,245.0,826.0,29.0,35.0,66.0,68.0,10.0,8.0,31.0
2020-10-15,1315.0,1707.0,4742.0,4482.0,1001.0,275.0,852.0,29.0,34.0,66.0,68.0,9.0,8.0,32.0
2020-10-16,1173.0,1762.0,4716.0,4688.0,923.0,253.0,771.0,29.0,35.0,66.0,68.0,10.0,8.0,26.0
2020-10-17,473.0,,2210.0,2984.0,,,,29.0,,38.0,46.0,,,
2020-10-18,349.0,,1604.0,2098.0,,,,29.0,,38.0,46.0,,,
2020-10-19,1216.0,1687.0,4585.0,4301.0,1013.0,254.0,782.0,29.0,35.0,66.0,68.0,10.0,8.0,32.0
2020-10-20,1264.0,1728.0,4824.0,4484.0,1075.0,286.0,848.0,29.0,35.0,66.0,67.0,10.0,8.0,32.0
2020-10-21,1181.0,1713.0,4662.0,4343.0,1049.0,269.0,793.0,29.0,35.0,65.0,68.0,10.0,8.0,32.0
2020-10-22,1227.0,1709.0,4792.0,4539.0,1076.0,290.0,836.0,29.0,35.0,66.0,67.0,10.0,8.0,32.0
2020-10-23,1198.0,1754.0,4756.0,4881.0,935.0,257.0,802.0,29.0,35.0,66.0,68.0,10.0,8.0,32.0
2020-10-24,480.0,,1943.0,2897.0,,,291.0,29.0,,31.0,46.0,,,30.0
2020-10-25,417.0,,1693.0,2274.0,,,232.0,29.0,,38.0,46.0,,,30.0
2020-10-26,1195.0,1656.0,4631.0,4338.0,1050.0,264.0,802.0,29.0,35.0,66.0,68.0,10.0,8.0,32.0
2020-10-27,1252.0,1743.0,4833.0,4462.0,1104.0,274.0,844.0,29.0,35.0,66.0,68.0,10.0,8.0,32.0
2020-10-28,1324.0,1750.0,4913.0,4732.0,1108.0,280.0,841.0,29.0,35.0,66.0,68.0,10.0,8.0,32.0
2020-10-29,1291.0,1736.0,4936.0,4721.0,1102.0,277.0,823.0,29.0,35.0,66.0,68.0,10.0,8.0,32.0
2020-10-30,1236.0,1780.0,4745.0,4871.0,991.0,237.0,800.0,29.0,35.0,66.0,68.0,10.0,8.0,32.0
2020-10-31,543.0,,2130.0,2922.0,,,304.0,29.0,,38.0,46.0,,,30.0
2020-11-01,429.0,,1633.0,2106.0,,,203.0,29.0,,38.0,46.0,,,30.0
2020-11-02,1276.0,1668.0,4675.0,4453.0,1069.0,207.0,838.0,29.0,35.0,66.0,68.0,10.0,6.0,32.0
2020-11-03,1311.0,1701.0,4887.0,4586.0,1136.0,308.0,847.0,29.0,35.0,66.0,68.0,10.0,8.0,32.0
2020-11-04,1223.0,1780.0,4862.0,4653.0,1129.0,269.0,888.0,23.0,35.0,66.0,68.0,10.0,8.0,32.0
2020-11-05,1323.0,1821.0,5001.0,4839.0,1124.0,295.0,848.0,29.0,35.0,66.0,68.0,10.0,8.0,32.0
2020-11-06,1273.0,1791.0,4997.0,5093.0,999.0,261.0,831.0,28.0,35.0,64.0,68.0,10.0,8.0,32.0
2020-11-07,547.0,,1740.0,3237.0,,,379.0,29.0,,36.0,46.0,,,30.0
2020-11-08,504.0,,1545.0,2434.0,,,278.0,29.0,,38.0,38.0,,,30.0
2020-11-09,1248.0,1740.0,4820.0,4624.0,1062.0,263.0,858.0,29.0,35.0,66.0,67.0,10.0,8.0,31.0
2020-11-10,1345.0,1837.0,5195.0,4846.0,1146.0,289.0,920.0,27.0,35.0,63.0,68.0,10.0,8.0,32.0
2020-11-11,1146.0,1519.0,4459.0,4433.0,874.0,236.0,732.0,29.0,35.0,66.0,68.0,10.0,8.0,32.0
2020-11-12,1326.0,1765.0,5024.0,4776.0,1085.0,281.0,893.0,29.0,35.0,66.0,68.0,10.0,8.0,32.0
2020-11-13,1251.0,1724.0,4754.0,4826.0,944.0,225.0,797.0,29.0,35.0,66.0,68.0,10.0,8.0,32.0
2020-11-14,465.0,,2049.0,2707.0,,,336.0,29.0,,38.0,44.0,,,30.0
